data,label
15_0.0_22-25b,0.0
15_0.0_22-25d,0.0
15_0.0_22-25g,0.0
15_0.0_22-25t,0.0
15_0.0_22-26a,0.0
15_0.0_22-26b,0.0
15_0.0_22-26d,0.0
15_0.0_22-26g,0.0
15_0.0_22-26t,0.0
15_0.0_22-27a,0.0
15_0.0_22-27b,0.0
15_0.0_22-27d,0.0
15_0.0_22-27g,0.0
15_0.0_22-27t,0.0
15_0.0_22-28a,0.0
15_0.0_22-28b,0.0
15_0.0_22-28d,0.0
15_0.0_22-28g,0.0
15_0.0_22-28t,0.0
15_0.0_22-29a,0.0
15_0.0_22-29b,0.0
15_0.0_22-29d,0.0
15_0.0_22-29g,0.0
15_0.0_22-29t,0.0
15_0.0_22-2a,0.0
15_0.0_22-2b,0.0
15_0.0_22-2d,0.0
15_0.0_22-2g,0.0
15_0.0_22-2t,0.0
15_0.0_22-30a,0.0
15_0.0_22-30b,0.0
15_0.0_22-30d,0.0
15_0.0_22-30g,0.0
15_0.0_22-30t,0.0
15_0.0_22-31a,0.0
15_0.0_22-31b,0.0
15_0.0_22-31d,0.0
15_0.0_22-31g,0.0
15_0.0_22-31t,0.0
15_0.0_22-32a,0.0
15_0.0_22-32b,0.0
15_0.0_22-32d,0.0
15_0.0_22-32g,0.0
15_0.0_22-32t,0.0
15_0.0_22-33a,0.0
15_0.0_22-33b,0.0
15_0.0_22-33d,0.0
15_0.0_22-33g,0.0
15_0.0_22-33t,0.0
15_0.0_22-34a,0.0
15_0.0_22-34b,0.0
15_0.0_22-34d,0.0
15_0.0_22-34g,0.0
15_0.0_22-34t,0.0
15_0.0_22-35a,0.0
15_0.0_22-35b,0.0
15_0.0_22-35d,0.0
15_0.0_22-35g,0.0
15_0.0_22-35t,0.0
15_0.0_22-36a,0.0
15_0.0_22-36b,0.0
15_0.0_22-36d,0.0
15_0.0_22-36g,0.0
15_0.0_22-36t,0.0
15_0.0_22-37a,0.0
15_0.0_22-37b,0.0
15_0.0_22-37d,0.0
15_0.0_22-37g,0.0
15_0.0_22-37t,0.0
15_0.0_22-38a,0.0
15_0.0_22-38b,0.0
15_0.0_22-38d,0.0
15_0.0_22-38g,0.0
15_0.0_22-38t,0.0
15_0.0_22-39a,0.0
15_0.0_22-39b,0.0
15_0.0_22-39d,0.0
15_0.0_22-39g,0.0
15_0.0_22-39t,0.0
15_0.0_22-3a,0.0
15_0.0_22-3b,0.0
15_0.0_22-3d,0.0
15_0.0_22-3g,0.0
15_0.0_22-3t,0.0
15_0.0_22-40a,0.0
15_0.0_22-40b,0.0
15_0.0_22-40d,0.0
15_0.0_22-40g,0.0
15_0.0_22-40t,0.0
15_0.0_22-41a,0.0
15_0.0_22-41b,0.0
15_0.0_22-41d,0.0
15_0.0_22-41g,0.0
15_0.0_22-41t,0.0
15_0.0_22-42a,0.0
15_0.0_22-42b,0.0
15_0.0_22-42d,0.0
15_0.0_22-42g,0.0
15_0.0_22-42t,0.0
15_0.0_22-43a,0.0
15_0.0_22-43b,0.0
15_0.0_22-43d,0.0
15_0.0_22-43g,0.0
15_0.0_22-43t,0.0
15_0.0_22-44a,0.0
15_0.0_22-44b,0.0
15_0.0_22-44d,0.0
15_0.0_22-44g,0.0
15_0.0_22-44t,0.0
15_0.0_22-45a,0.0
15_0.0_22-45b,0.0
15_0.0_22-45d,0.0
15_0.0_22-45g,0.0
15_0.0_22-45t,0.0
15_0.0_22-46a,0.0
15_0.0_22-46b,0.0
15_0.0_22-46d,0.0
15_0.0_22-46g,0.0
15_0.0_22-46t,0.0
15_0.0_22-47a,0.0
15_0.0_22-47b,0.0
15_0.0_22-47d,0.0
15_0.0_22-47g,0.0
15_0.0_22-47t,0.0
15_0.0_22-48a,0.0
15_0.0_22-48b,0.0
15_0.0_22-48d,0.0
15_0.0_22-48g,0.0
15_0.0_22-48t,0.0
15_0.0_22-49a,0.0
15_0.0_22-49b,0.0
15_0.0_22-49d,0.0
15_0.0_22-49g,0.0
15_0.0_22-49t,0.0
15_0.0_22-4a,0.0
15_0.0_22-4b,0.0
15_0.0_22-4d,0.0
15_0.0_22-4g,0.0
15_0.0_22-4t,0.0
15_0.0_22-50a,0.0
15_0.0_22-50b,0.0
15_0.0_22-50d,0.0
15_0.0_22-50g,0.0
15_0.0_22-50t,0.0
15_0.0_22-51a,0.0
15_0.0_22-51b,0.0
15_0.0_22-51d,0.0
15_0.0_22-51g,0.0
15_0.0_22-51t,0.0
15_0.0_22-52a,0.0
15_0.0_22-52b,0.0
15_0.0_22-52d,0.0
15_0.0_22-52g,0.0
15_0.0_22-52t,0.0
15_0.0_22-53a,0.0
15_0.0_22-53b,0.0
15_0.0_22-53d,0.0
15_0.0_22-53g,0.0
15_0.0_22-53t,0.0
15_0.0_22-54a,0.0
15_0.0_22-54b,0.0
15_0.0_22-54d,0.0
15_0.0_22-54g,0.0
15_0.0_22-54t,0.0
15_0.0_22-55a,0.0
15_0.0_22-55b,0.0
15_0.0_22-55d,0.0
15_0.0_22-55g,0.0
15_0.0_22-55t,0.0
15_0.0_22-56a,0.0
15_0.0_22-56b,0.0
15_0.0_22-56d,0.0
15_0.0_22-56g,0.0
15_0.0_22-56t,0.0
15_0.0_22-57a,0.0
15_0.0_22-57b,0.0
15_0.0_22-57d,0.0
15_0.0_22-57g,0.0
15_0.0_22-57t,0.0
15_0.0_22-58a,0.0
15_0.0_22-58b,0.0
15_0.0_22-58d,0.0
15_0.0_22-58g,0.0
15_0.0_22-58t,0.0
15_0.0_22-59a,0.0
15_0.0_22-59b,0.0
15_0.0_22-59d,0.0
15_0.0_22-59g,0.0
15_0.0_22-59t,0.0
15_0.0_22-5a,0.0
15_0.0_22-5b,0.0
15_0.0_22-5d,0.0
15_0.0_22-5g,0.0
15_0.0_22-5t,0.0
15_0.0_22-6a,0.0
15_0.0_22-6b,0.0
15_0.0_22-6d,0.0
15_0.0_22-6g,0.0
15_0.0_22-6t,0.0
15_0.0_22-7a,0.0
15_0.0_22-7b,0.0
15_0.0_22-7d,0.0
15_0.0_22-7g,0.0
15_0.0_22-7t,0.0
15_0.0_22-8a,0.0
15_0.0_22-8b,0.0
15_0.0_22-8d,0.0
15_0.0_22-8g,0.0
15_0.0_22-8t,0.0
15_0.0_22-9a,0.0
15_0.0_22-9b,0.0
15_0.0_22-9d,0.0
15_0.0_22-9g,0.0
15_0.0_22-9t,0.0
15_0.0_30-0a,0.0
15_0.0_30-0b,0.0
15_0.0_30-0d,0.0
15_0.0_30-0g,0.0
15_0.0_30-0t,0.0
15_0.0_30-10a,0.0
15_0.0_30-10b,0.0
15_0.0_30-10d,0.0
15_0.0_30-10g,0.0
15_0.0_30-10t,0.0
15_0.0_30-11a,0.0
15_0.0_30-11b,0.0
15_0.0_30-11d,0.0
15_0.0_30-11g,0.0
15_0.0_30-11t,0.0
15_0.0_30-12a,0.0
15_0.0_30-12b,0.0
15_0.0_30-12d,0.0
15_0.0_30-12g,0.0
15_0.0_30-12t,0.0
15_0.0_30-13a,0.0
15_0.0_30-13b,0.0
15_0.0_30-13d,0.0
15_0.0_30-13g,0.0
15_0.0_30-13t,0.0
15_0.0_30-14a,0.0
15_0.0_30-14b,0.0
15_0.0_30-14d,0.0
15_0.0_30-14g,0.0
15_0.0_30-14t,0.0
15_0.0_30-15a,0.0
15_0.0_30-15b,0.0
15_0.0_30-15d,0.0
15_0.0_30-15g,0.0
15_0.0_30-15t,0.0
15_0.0_30-16a,0.0
15_0.0_30-16b,0.0
15_0.0_30-16d,0.0
15_0.0_30-16g,0.0
15_0.0_30-16t,0.0
15_0.0_30-17a,0.0
15_0.0_30-17b,0.0
15_0.0_30-17d,0.0
15_0.0_30-17g,0.0
15_0.0_30-17t,0.0
15_0.0_30-18a,0.0
15_0.0_30-18b,0.0
15_0.0_30-18d,0.0
15_0.0_30-18g,0.0
15_0.0_30-18t,0.0
15_0.0_30-1a,0.0
15_0.0_30-1b,0.0
15_0.0_30-1d,0.0
15_0.0_30-1g,0.0
15_0.0_30-1t,0.0
15_0.0_30-2a,0.0
15_0.0_30-2b,0.0
15_0.0_30-2d,0.0
15_0.0_30-2g,0.0
15_0.0_30-2t,0.0
15_0.0_30-3a,0.0
15_0.0_30-3b,0.0
15_0.0_30-3d,0.0
15_0.0_30-3g,0.0
15_0.0_30-3t,0.0
15_0.0_30-4a,0.0
15_0.0_30-4b,0.0
15_0.0_30-4d,0.0
15_0.0_30-4g,0.0
15_0.0_30-4t,0.0
15_0.0_30-5a,0.0
15_0.0_30-5b,0.0
15_0.0_30-5d,0.0
15_0.0_30-5g,0.0
15_0.0_30-5t,0.0
15_0.0_30-6a,0.0
15_0.0_30-6b,0.0
15_0.0_30-6d,0.0
15_0.0_30-6g,0.0
15_0.0_30-6t,0.0
15_0.0_30-7a,0.0
15_0.0_30-7b,0.0
15_0.0_30-7d,0.0
15_0.0_30-7g,0.0
15_0.0_30-7t,0.0
15_0.0_30-8a,0.0
15_0.0_30-8b,0.0
15_0.0_30-8d,0.0
15_0.0_30-8g,0.0
15_0.0_30-8t,0.0
15_0.0_30-9a,0.0
15_0.0_30-9b,0.0
15_0.0_30-9d,0.0
15_0.0_30-9g,0.0
15_0.0_30-9t,0.0
15_0.0_34-0a,0.0
15_0.0_34-0b,0.0
15_0.0_34-0d,0.0
15_0.0_34-0g,0.0
15_0.0_34-0t,0.0
15_0.0_34-10a,0.0
15_0.0_34-10b,0.0
15_0.0_34-10d,0.0
15_0.0_34-10g,0.0
15_0.0_34-10t,0.0
15_0.0_34-11a,0.0
15_0.0_34-11b,0.0
15_0.0_34-11d,0.0
15_0.0_34-11g,0.0
15_0.0_34-11t,0.0
15_0.0_34-12a,0.0
15_0.0_34-12b,0.0
15_0.0_34-12d,0.0
15_0.0_34-12g,0.0
15_0.0_34-12t,0.0
15_0.0_34-13a,0.0
15_0.0_34-13b,0.0
15_0.0_34-13d,0.0
15_0.0_34-13g,0.0
15_0.0_34-13t,0.0
15_0.0_34-14a,0.0
15_0.0_34-14b,0.0
15_0.0_34-14d,0.0
15_0.0_34-14g,0.0
15_0.0_34-14t,0.0
15_0.0_34-15a,0.0
15_0.0_34-15b,0.0
15_0.0_34-15d,0.0
15_0.0_34-15g,0.0
15_0.0_34-15t,0.0
15_0.0_34-16a,0.0
15_0.0_34-16b,0.0
15_0.0_34-16d,0.0
15_0.0_34-16g,0.0
15_0.0_34-16t,0.0
15_0.0_34-17a,0.0
15_0.0_34-17b,0.0
15_0.0_34-17d,0.0
15_0.0_34-17g,0.0
15_0.0_34-17t,0.0
15_0.0_34-18a,0.0
15_0.0_34-18b,0.0
15_0.0_34-18d,0.0
15_0.0_34-18g,0.0
15_0.0_34-18t,0.0
15_0.0_34-19a,0.0
15_0.0_34-19b,0.0
15_0.0_34-19d,0.0
15_0.0_34-19g,0.0
15_0.0_34-19t,0.0
15_0.0_34-1a,0.0
15_0.0_34-1b,0.0
15_0.0_34-1d,0.0
15_0.0_34-1g,0.0
15_0.0_34-1t,0.0
15_0.0_34-20a,0.0
15_0.0_34-20b,0.0
15_0.0_34-20d,0.0
15_0.0_34-20g,0.0
15_0.0_34-20t,0.0
15_0.0_34-21a,0.0
15_0.0_34-21b,0.0
15_0.0_34-21d,0.0
15_0.0_34-21g,0.0
15_0.0_34-21t,0.0
15_0.0_34-2a,0.0
15_0.0_34-2b,0.0
15_0.0_34-2d,0.0
15_0.0_34-2g,0.0
15_0.0_34-2t,0.0
15_0.0_34-3a,0.0
15_0.0_34-3b,0.0
15_0.0_34-3d,0.0
15_0.0_34-3g,0.0
15_0.0_34-3t,0.0
15_0.0_34-4a,0.0
15_0.0_34-4b,0.0
15_0.0_34-4d,0.0
15_0.0_34-4g,0.0
15_0.0_34-4t,0.0
15_0.0_34-5a,0.0
15_0.0_34-5b,0.0
15_0.0_34-5d,0.0
15_0.0_34-5g,0.0
15_0.0_34-5t,0.0
15_0.0_34-6a,0.0
15_0.0_34-6b,0.0
15_0.0_34-6d,0.0
15_0.0_34-6g,0.0
15_0.0_34-6t,0.0
15_0.0_34-7a,0.0
15_0.0_34-7b,0.0
15_0.0_34-7d,0.0
15_0.0_34-7g,0.0
15_0.0_34-7t,0.0
15_0.0_34-8a,0.0
15_0.0_34-8b,0.0
15_0.0_34-8d,0.0
15_0.0_34-8g,0.0
15_0.0_34-8t,0.0
15_0.0_34-9a,0.0
15_0.0_34-9b,0.0
15_0.0_34-9d,0.0
15_0.0_34-9g,0.0
15_0.0_34-9t,0.0
15_0.0_37-0a,0.0
15_0.0_37-0b,0.0
15_0.0_37-0d,0.0
15_0.0_37-0g,0.0
15_0.0_37-0t,0.0
15_0.0_37-10a,0.0
15_0.0_37-10b,0.0
15_0.0_37-10d,0.0
15_0.0_37-10g,0.0
15_0.0_37-10t,0.0
15_0.0_37-11a,0.0
15_0.0_37-11b,0.0
15_0.0_37-11d,0.0
15_0.0_37-11g,0.0
15_0.0_37-11t,0.0
15_0.0_37-12a,0.0
15_0.0_37-12b,0.0
15_0.0_37-12d,0.0
15_0.0_37-12g,0.0
15_0.0_37-12t,0.0
15_0.0_37-13a,0.0
15_0.0_37-13b,0.0
15_0.0_37-13d,0.0
15_0.0_37-13g,0.0
15_0.0_37-13t,0.0
15_0.0_37-14a,0.0
15_0.0_37-14b,0.0
15_0.0_37-14d,0.0
15_0.0_37-14g,0.0
15_0.0_37-14t,0.0
15_0.0_37-15a,0.0
15_0.0_37-15b,0.0
15_0.0_37-15d,0.0
15_0.0_37-15g,0.0
15_0.0_37-15t,0.0
15_0.0_37-16a,0.0
15_0.0_37-16b,0.0
15_0.0_37-16d,0.0
15_0.0_37-16g,0.0
15_0.0_37-16t,0.0
15_0.0_37-17a,0.0
15_0.0_37-17b,0.0
15_0.0_37-17d,0.0
15_0.0_37-17g,0.0
15_0.0_37-17t,0.0
15_0.0_37-18a,0.0
15_0.0_37-18b,0.0
15_0.0_37-18d,0.0
15_0.0_37-18g,0.0
15_0.0_37-18t,0.0
15_0.0_37-19a,0.0
15_0.0_37-19b,0.0
15_0.0_37-19d,0.0
15_0.0_37-19g,0.0
15_0.0_37-19t,0.0
15_0.0_37-1a,0.0
15_0.0_37-1b,0.0
15_0.0_37-1d,0.0
15_0.0_37-1g,0.0
15_0.0_37-1t,0.0
15_0.0_37-20a,0.0
15_0.0_37-20b,0.0
15_0.0_37-20d,0.0
15_0.0_37-20g,0.0
15_0.0_37-20t,0.0
15_0.0_37-2a,0.0
15_0.0_37-2b,0.0
15_0.0_37-2d,0.0
15_0.0_37-2g,0.0
15_0.0_37-2t,0.0
15_0.0_37-3a,0.0
15_0.0_37-3b,0.0
15_0.0_37-3d,0.0
15_0.0_37-3g,0.0
15_0.0_37-3t,0.0
15_0.0_37-4a,0.0
15_0.0_37-4b,0.0
15_0.0_37-4d,0.0
15_0.0_37-4g,0.0
15_0.0_37-4t,0.0
15_0.0_37-5a,0.0
15_0.0_37-5b,0.0
15_0.0_37-5d,0.0
15_0.0_37-5g,0.0
15_0.0_37-5t,0.0
15_0.0_37-6a,0.0
15_0.0_37-6b,0.0
15_0.0_37-6d,0.0
15_0.0_37-6g,0.0
15_0.0_37-6t,0.0
15_0.0_37-7a,0.0
15_0.0_37-7b,0.0
15_0.0_37-7d,0.0
15_0.0_37-7g,0.0
15_0.0_37-7t,0.0
15_0.0_37-8a,0.0
15_0.0_37-8b,0.0
15_0.0_37-8d,0.0
15_0.0_37-8g,0.0
15_0.0_37-8t,0.0
15_0.0_37-9a,0.0
15_0.0_37-9b,0.0
15_0.0_37-9d,0.0
15_0.0_37-9g,0.0
15_0.0_37-9t,0.0
15_0.0_45-0a,0.0
15_0.0_45-0b,0.0
15_0.0_45-0d,0.0
15_0.0_45-0g,0.0
15_0.0_45-0t,0.0
15_0.0_45-10a,0.0
15_0.0_45-10b,0.0
15_0.0_45-10d,0.0
15_0.0_45-10g,0.0
15_0.0_45-10t,0.0
15_0.0_45-11a,0.0
15_0.0_45-11b,0.0
15_0.0_45-11d,0.0
15_0.0_45-11g,0.0
15_0.0_45-11t,0.0
15_0.0_45-12a,0.0
15_0.0_45-12b,0.0
15_0.0_45-12d,0.0
15_0.0_45-12g,0.0
15_0.0_45-12t,0.0
15_0.0_45-13a,0.0
15_0.0_45-13b,0.0
15_0.0_45-13d,0.0
15_0.0_45-13g,0.0
15_0.0_45-13t,0.0
15_0.0_45-14a,0.0
15_0.0_45-14b,0.0
15_0.0_45-14d,0.0
15_0.0_45-14g,0.0
15_0.0_45-14t,0.0
15_0.0_45-15a,0.0
15_0.0_45-15b,0.0
15_0.0_45-15d,0.0
15_0.0_45-15g,0.0
15_0.0_45-15t,0.0
15_0.0_45-16a,0.0
15_0.0_45-16b,0.0
15_0.0_45-16d,0.0
15_0.0_45-16g,0.0
15_0.0_45-16t,0.0
15_0.0_45-17a,0.0
15_0.0_45-17b,0.0
15_0.0_45-17d,0.0
15_0.0_45-17g,0.0
15_0.0_45-17t,0.0
15_0.0_45-18a,0.0
15_0.0_45-18b,0.0
15_0.0_45-18d,0.0
15_0.0_45-18g,0.0
15_0.0_45-18t,0.0
15_0.0_45-19a,0.0
15_0.0_45-19b,0.0
15_0.0_45-19d,0.0
15_0.0_45-19g,0.0
15_0.0_45-19t,0.0
15_0.0_45-1a,0.0
15_0.0_45-1b,0.0
15_0.0_45-1d,0.0
15_0.0_45-1g,0.0
15_0.0_45-1t,0.0
15_0.0_45-20a,0.0
15_0.0_45-20b,0.0
15_0.0_45-20d,0.0
15_0.0_45-20g,0.0
15_0.0_45-20t,0.0
15_0.0_45-21a,0.0
15_0.0_45-21b,0.0
15_0.0_45-21d,0.0
15_0.0_45-21g,0.0
15_0.0_45-21t,0.0
15_0.0_45-22a,0.0
15_0.0_45-22b,0.0
15_0.0_45-22d,0.0
15_0.0_45-22g,0.0
15_0.0_45-22t,0.0
15_0.0_45-23a,0.0
15_0.0_45-23b,0.0
15_0.0_45-23d,0.0
15_0.0_45-23g,0.0
15_0.0_45-23t,0.0
15_0.0_45-24a,0.0
15_0.0_45-24b,0.0
15_0.0_45-24d,0.0
15_0.0_45-24g,0.0
15_0.0_45-24t,0.0
15_0.0_45-25a,0.0
15_0.0_45-25b,0.0
15_0.0_45-25d,0.0
15_0.0_45-25g,0.0
15_0.0_45-25t,0.0
15_0.0_45-26a,0.0
15_0.0_45-26b,0.0
15_0.0_45-26d,0.0
15_0.0_45-26g,0.0
15_0.0_45-26t,0.0
15_0.0_45-27a,0.0
15_0.0_45-27b,0.0
15_0.0_45-27d,0.0
15_0.0_45-27g,0.0
15_0.0_45-27t,0.0
15_0.0_45-28a,0.0
15_0.0_45-28b,0.0
15_0.0_45-28d,0.0
15_0.0_45-28g,0.0
15_0.0_45-28t,0.0
15_0.0_45-29a,0.0
15_0.0_45-29b,0.0
15_0.0_45-29d,0.0
15_0.0_45-29g,0.0
15_0.0_45-29t,0.0
15_0.0_45-2a,0.0
15_0.0_45-2b,0.0
15_0.0_45-2d,0.0
15_0.0_45-2g,0.0
15_0.0_45-2t,0.0
15_0.0_45-30a,0.0
15_0.0_45-30b,0.0
15_0.0_45-30d,0.0
15_0.0_45-30g,0.0
15_0.0_45-30t,0.0
15_0.0_45-31a,0.0
15_0.0_45-31b,0.0
15_0.0_45-31d,0.0
15_0.0_45-31g,0.0
15_0.0_45-31t,0.0
15_0.0_45-32a,0.0
15_0.0_45-32b,0.0
15_0.0_45-32d,0.0
15_0.0_45-32g,0.0
15_0.0_45-32t,0.0
15_0.0_45-33a,0.0
15_0.0_45-33b,0.0
15_0.0_45-33d,0.0
15_0.0_45-33g,0.0
15_0.0_45-33t,0.0
15_0.0_45-34a,0.0
15_0.0_45-34b,0.0
15_0.0_45-34d,0.0
15_0.0_45-34g,0.0
15_0.0_45-34t,0.0
15_0.0_45-35a,0.0
15_0.0_45-35b,0.0
15_0.0_45-35d,0.0
15_0.0_45-35g,0.0
15_0.0_45-35t,0.0
15_0.0_45-36a,0.0
15_0.0_45-36b,0.0
15_0.0_45-36d,0.0
15_0.0_45-36g,0.0
15_0.0_45-36t,0.0
15_0.0_45-37a,0.0
15_0.0_45-37b,0.0
15_0.0_45-37d,0.0
15_0.0_45-37g,0.0
15_0.0_45-37t,0.0
15_0.0_45-38a,0.0
15_0.0_45-38b,0.0
15_0.0_45-38d,0.0
15_0.0_45-38g,0.0
15_0.0_45-38t,0.0
15_0.0_45-39a,0.0
15_0.0_45-39b,0.0
15_0.0_45-39d,0.0
15_0.0_45-39g,0.0
15_0.0_45-39t,0.0
15_0.0_45-3a,0.0
15_0.0_45-3b,0.0
15_0.0_45-3d,0.0
15_0.0_45-3g,0.0
15_0.0_45-3t,0.0
15_0.0_45-40a,0.0
15_0.0_45-40b,0.0
15_0.0_45-40d,0.0
15_0.0_45-40g,0.0
15_0.0_45-40t,0.0
15_0.0_45-41a,0.0
15_0.0_45-41b,0.0
15_0.0_45-41d,0.0
15_0.0_45-41g,0.0
15_0.0_45-41t,0.0
15_0.0_45-42a,0.0
15_0.0_45-42b,0.0
15_0.0_45-42d,0.0
15_0.0_45-42g,0.0
15_0.0_45-42t,0.0
15_0.0_45-43a,0.0
15_0.0_45-43b,0.0
15_0.0_45-43d,0.0
15_0.0_45-43g,0.0
15_0.0_45-43t,0.0
15_0.0_45-4a,0.0
15_0.0_45-4b,0.0
15_0.0_45-4d,0.0
15_0.0_45-4g,0.0
15_0.0_45-4t,0.0
15_0.0_45-5a,0.0
15_0.0_45-5b,0.0
15_0.0_45-5d,0.0
15_0.0_45-5g,0.0
15_0.0_45-5t,0.0
15_0.0_45-6a,0.0
15_0.0_45-6b,0.0
15_0.0_45-6d,0.0
15_0.0_45-6g,0.0
15_0.0_45-6t,0.0
15_0.0_45-7a,0.0
15_0.0_45-7b,0.0
15_0.0_45-7d,0.0
15_0.0_45-7g,0.0
15_0.0_45-7t,0.0
15_0.0_45-8a,0.0
15_0.0_45-8b,0.0
15_0.0_45-8d,0.0
15_0.0_45-8g,0.0
15_0.0_45-8t,0.0
15_0.0_45-9a,0.0
15_0.0_45-9b,0.0
15_0.0_45-9d,0.0
15_0.0_45-9g,0.0
15_0.0_45-9t,0.0
15_0.0_5-0a,0.0
15_0.0_5-0b,0.0
15_0.0_5-0d,0.0
15_0.0_5-0g,0.0
15_0.0_5-0t,0.0
15_0.0_5-10a,0.0
15_0.0_5-10b,0.0
15_0.0_5-10d,0.0
15_0.0_5-10g,0.0
15_0.0_5-10t,0.0
15_0.0_5-11a,0.0
15_0.0_5-11b,0.0
15_0.0_5-11d,0.0
15_0.0_5-11g,0.0
15_0.0_5-11t,0.0
15_0.0_5-12a,0.0
15_0.0_5-12b,0.0
15_0.0_5-12d,0.0
15_0.0_5-12g,0.0
15_0.0_5-12t,0.0
15_0.0_5-13a,0.0
15_0.0_5-13b,0.0
15_0.0_5-13d,0.0
15_0.0_5-13g,0.0
15_0.0_5-13t,0.0
15_0.0_5-14a,0.0
15_0.0_5-14b,0.0
15_0.0_5-14d,0.0
15_0.0_5-14g,0.0
15_0.0_5-14t,0.0
15_0.0_5-15a,0.0
15_0.0_5-15b,0.0
15_0.0_5-15d,0.0
15_0.0_5-15g,0.0
15_0.0_5-15t,0.0
15_0.0_5-16a,0.0
15_0.0_5-16b,0.0
15_0.0_5-16d,0.0
15_0.0_5-16g,0.0
15_0.0_5-16t,0.0
15_0.0_5-17a,0.0
15_0.0_5-17b,0.0
15_0.0_5-17d,0.0
15_0.0_5-17g,0.0
15_0.0_5-17t,0.0
15_0.0_5-18a,0.0
15_0.0_5-18b,0.0
15_0.0_5-18d,0.0
15_0.0_5-18g,0.0
15_0.0_5-18t,0.0
15_0.0_5-19a,0.0
15_0.0_5-19b,0.0
15_0.0_5-19d,0.0
15_0.0_5-19g,0.0
15_0.0_5-19t,0.0
15_0.0_5-1a,0.0
15_0.0_5-1b,0.0
15_0.0_5-1d,0.0
15_0.0_5-1g,0.0
15_0.0_5-1t,0.0
15_0.0_5-20a,0.0
15_0.0_5-20b,0.0
15_0.0_5-20d,0.0
15_0.0_5-20g,0.0
15_0.0_5-20t,0.0
15_0.0_5-21a,0.0
15_0.0_5-21b,0.0
15_0.0_5-21d,0.0
15_0.0_5-21g,0.0
15_0.0_5-21t,0.0
15_0.0_5-22a,0.0
15_0.0_5-22b,0.0
15_0.0_5-22d,0.0
15_0.0_5-22g,0.0
15_0.0_5-22t,0.0
15_0.0_5-23a,0.0
15_0.0_5-23b,0.0
15_0.0_5-23d,0.0
15_0.0_5-23g,0.0
15_0.0_5-23t,0.0
15_0.0_5-24a,0.0
15_0.0_5-24b,0.0
15_0.0_5-24d,0.0
15_0.0_5-24g,0.0
15_0.0_5-24t,0.0
15_0.0_5-25a,0.0
15_0.0_5-25b,0.0
15_0.0_5-25d,0.0
15_0.0_5-25g,0.0
15_0.0_5-25t,0.0
15_0.0_5-26a,0.0
15_0.0_5-26b,0.0
15_0.0_5-26d,0.0
15_0.0_5-26g,0.0
15_0.0_5-26t,0.0
15_0.0_5-27a,0.0
15_0.0_5-27b,0.0
15_0.0_5-27d,0.0
15_0.0_5-27g,0.0
15_0.0_5-27t,0.0
15_0.0_5-28a,0.0
15_0.0_5-28b,0.0
15_0.0_5-28d,0.0
15_0.0_5-28g,0.0
15_0.0_5-28t,0.0
15_0.0_5-29a,0.0
15_0.0_5-29b,0.0
15_0.0_5-29d,0.0
15_0.0_5-29g,0.0
15_0.0_5-29t,0.0
15_0.0_5-2a,0.0
15_0.0_5-2b,0.0
15_0.0_5-2d,0.0
15_0.0_5-2g,0.0
15_0.0_5-2t,0.0
15_0.0_5-30a,0.0
15_0.0_5-30b,0.0
15_0.0_5-30d,0.0
15_0.0_5-30g,0.0
15_0.0_5-30t,0.0
15_0.0_5-31a,0.0
15_0.0_5-31b,0.0
15_0.0_5-31d,0.0
15_0.0_5-31g,0.0
15_0.0_5-31t,0.0
15_0.0_5-32a,0.0
15_0.0_5-32b,0.0
15_0.0_5-32d,0.0
15_0.0_5-32g,0.0
15_0.0_5-32t,0.0
15_0.0_5-33a,0.0
15_0.0_5-33b,0.0
15_0.0_5-33d,0.0
15_0.0_5-33g,0.0
15_0.0_5-33t,0.0
15_0.0_5-34a,0.0
15_0.0_5-34b,0.0
15_0.0_5-34d,0.0
15_0.0_5-34g,0.0
15_0.0_5-34t,0.0
15_0.0_5-35a,0.0
15_0.0_5-35b,0.0
15_0.0_5-35d,0.0
15_0.0_5-35g,0.0
15_0.0_5-35t,0.0
15_0.0_5-3a,0.0
15_0.0_5-3b,0.0
15_0.0_5-3d,0.0
15_0.0_5-3g,0.0
15_0.0_5-3t,0.0
15_0.0_5-4a,0.0
15_0.0_5-4b,0.0
15_0.0_5-4d,0.0
15_0.0_5-4g,0.0
15_0.0_5-4t,0.0
15_0.0_5-5a,0.0
15_0.0_5-5b,0.0
15_0.0_5-5d,0.0
15_0.0_5-5g,0.0
15_0.0_5-5t,0.0
15_0.0_5-6a,0.0
15_0.0_5-6b,0.0
15_0.0_5-6d,0.0
15_0.0_5-6g,0.0
15_0.0_5-6t,0.0
15_0.0_5-7a,0.0
15_0.0_5-7b,0.0
15_0.0_5-7d,0.0
15_0.0_5-7g,0.0
15_0.0_5-7t,0.0
15_0.0_5-8a,0.0
15_0.0_5-8b,0.0
15_0.0_5-8d,0.0
15_0.0_5-8g,0.0
15_0.0_5-8t,0.0
15_0.0_5-9a,0.0
15_0.0_5-9b,0.0
15_0.0_5-9d,0.0
15_0.0_5-9g,0.0
15_0.0_5-9t,0.0
15_1.0_12-0a,1.0
15_1.0_12-0b,1.0
15_1.0_12-0d,1.0
15_1.0_12-0g,1.0
15_1.0_12-0t,1.0
15_1.0_12-10a,1.0
15_1.0_12-10b,1.0
15_1.0_12-10d,1.0
15_1.0_12-10g,1.0
